file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl01_z00.dat	004938019	4565689	4565688	6459641038			2	6459641060			6459641088	313	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938053	4565714	4565713	6459681999			2	6459682021			6459682049	314	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938061	4565721	4565720	6459697157			2	6459697179			6459697207	315	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938076	4565741	4565740	6459733372			2	6459733394			6459733422	316	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938213	4565870	4565869	6459977316			2	6459977338			6459977366	317	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938247	4565899	4565898	6460023395			2	6460023417			6460023445	318	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938304	4565934	4565933	6460086613			2	6460086635			6460086663	319	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938326	4565949	4565948	6460115559			2	6460115581			6460115609	320	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938362	4565978	4565977	6460167457			2	6460167479			6460167507	321	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938423	4566028	4566027	6460256759			2	6460256781			6460256809	322	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938746	4566300	4566299	6460747492			2	6460747514			6460747542	323	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938751	4566309	4566308	6460764279			2	6460764301			6460764329	324	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938778	4566338	4566337	6460821731			2	6460821753			6460821781	325	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938932	4566514	4566513	6461151525			2	6461151547			6461151575	326	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938978	4566551	4566550	6461218949			2	6461218971			6461218999	327	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004939239	4566784	4566783	6461622739			2	6461622761			6461622789	328	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004939274	4566832	4566831	6461723225			2	6461723247			6461723275	329	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004939797	4567375	4567374	6462730272			2	6462730294			6462730322	330	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004939855	4567411	4567410	6462795893			2	6462795915			6462795943	331	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004939881	4567466	4567465	6462912686			2	6462912708			6462912736	332	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
