file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl03_z00.dat	001204732	1204762	1204761	1019999154	19	650	21	1020000599				473	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	20	700	22	1020000628				473	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	21	912	23	1020000659				473	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	22	336	25	1020000731				473	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	23	337	26	1020000760				473	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	7	041	9	1020001056				474	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	11	250	13	1020001244				474	Поле 250 не содержит кода подполя.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	12	260	14	1020001278				474	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	16	555	18	1020002397				474	Поле 555 не содержит кода подполя.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	17	650	19	1020002464				474	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	18	650	20	1020002509				474	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	19	912	21	1020002541				474	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	7	041	9	1020002938				475	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	11	260	13	1020003134				475	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	12	300	14	1020003180				475	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	15	650	17	1020003513				475	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	16	650	18	1020003553				475	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	17	912	19	1020003596				475	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	19	337	22	1020003699				475	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	7	041	9	1020003995				476	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	11	260	13	1020004192				476	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	12	300	14	1020004236				476	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	15	650	17	1020004699				476	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	16	650	18	1020004737				476	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	17	700	19	1020004775				476	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	18	912	20	1020004816				476	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	19	336	22	1020004888				476	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	20	337	23	1020004917				476	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204736	1204766	1204765	1020004944	7	041	9	1020005211				477	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204736	1204766	1204765	1020004944	12	300	14	1020005387				477	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204736	1204766	1204765	1020004944	15	650	17	1020005883				477	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204736	1204766	1204765	1020004944	16	912	18	1020005928				477	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204736	1204766	1204765	1020004944	17	336	20	1020005999				477	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	7	041	9	1020006326				478	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	11	260	13	1020006516				478	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	12	300	14	1020006561				478	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	16	650	18	1020007344				478	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	17	650	19	1020007383				478	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	18	700	20	1020007441				478	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	19	700	21	1020007475				478	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	20	912	22	1020007515				478	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	21	336	24	1020007586				478	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204738	1204768	1204767	1020007644	7	041	9	1020007911				479	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204738	1204768	1204767	1020007644	17	555	19	1020008569				479	Поле 555 не содержит кода подполя.
rsl03_z00.dat	001204738	1204768	1204767	1020007644	18	650	20	1020008603				479	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204738	1204768	1204767	1020007644	19	700	21	1020008645				479	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204738	1204768	1204767	1020007644	20	912	22	1020008684				479	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204738	1204768	1204767	1020007644	21	336	24	1020008756				479	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	7	041	9	1020009085				480	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	11	260	13	1020009264				480	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	12	300	14	1020009310				480	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	16	650	18	1020009875				480	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	17	650	19	1020009914				480	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	18	700	20	1020009971				480	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	19	700	21	1020010011				480	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	20	912	22	1020010050				480	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	21	336	24	1020010122				480	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204740	1204770	1204769	1020010180	7	041	9	1020010447				481	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204740	1204770	1204769	1020010180	12	300	14	1020010636				481	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204740	1204770	1204769	1020010180	15	650	17	1020011385				481	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204740	1204770	1204769	1020010180	16	912	18	1020011417				481	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204740	1204770	1204769	1020010180	17	336	20	1020011488				481	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	7	041	9	1020011815				482	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	11	260	13	1020011975				482	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	12	300	14	1020012009				482	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	15	650	17	1020012681				482	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	16	700	18	1020012743				482	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	17	912	19	1020012790				482	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	18	336	21	1020012862				482	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204742	1204772	1204771	1020012922	7	041	9	1020013189				483	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204742	1204772	1204771	1020012922	15	650	17	1020013769				483	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204742	1204772	1204771	1020012922	16	912	18	1020013829				483	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	12	260	14	1020014477				484	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	13	300	15	1020014518				484	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	14	490	16	1020014552				484	Поле 490 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	17	546	19	1020015254				484	Поле 546 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	18	650	20	1020015277				484	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	19	650	21	1020015312				484	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	20	700	22	1020015413				484	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	21	912	23	1020015460				484	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	23	337	26	1020015563				484	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204744	1204774	1204773	1020015592	12	250	14	1020016087				485	Поле 250 не содержит кода подполя.
rsl03_z00.dat	001204744	1204774	1204773	1020015592	13	260	15	1020016114				485	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204744	1204774	1204773	1020015592	19	336	22	1020016459				485	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204745	1204775	1204774	1020016517	7	041	9	1020016785				486	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204745	1204775	1204774	1020016517	10	245	12	1020016850				486	Поле 245 не содержит кода подполя.
